movie_id,title,director,release_date,duration
5019,Off Course,Nacho G. Velilla,9/1/2016,107
5020,Officer Downe,Shawn Crahan,3/30/2017,91
5021,Oh My Ghost 2,Poj Arnon,7/25/2018,103
5022,Oh My Ghost 3,Poj Arnon,8/16/2018,103
5023,Oh My Ghost 4,Poj Arnon,7/25/2018,106
5024,Oklahoma City,Barak Goodman,4/19/2017,102
5025,Omar and Salma 3,Mohamed Samy,4/25/2019,97
5026,On the Wrong Track,Clarence Yiu-leung Fok,8/2/2018,89
5027,On Yoga The Architecture of Peace,Heitor Dhalia,1/10/2018,92
5028,Onaatah,Pradip Kurbah,5/1/2018,107
5029,Once In A Lifetime Sessions with Moby,Matt Askem,8/1/2018,86
5030,Once In A Lifetime Sessions with Nile Rodgers,Charlie Lightening,8/1/2018,70
5031,Once In A Lifetime Sessions with Noel Gallagher,Charlie Lightening,8/1/2018,66
5032,Once In A Lifetime Sessions with TLC,Matt Askem,8/1/2018,72
5033,Once Upon a Time in London,Simon Rumley,4/15/2020,111
5034,Once Upon a Time in the West,Sergio Leone,11/20/2019,166
5035,One Day,Banjong Pisanthanakun,9/5/2018,135
5036,One Direction: This Is Us,Morgan Spurlock,10/1/2019,92
5037,One Last Thing,Tim Rouhana,8/25/2019,92
5038,One More Shot,Noah Moskin,1/15/2018,89
5039,One Night Stand,Jasmine D'Souza,10/15/2017,93
5040,Only God Forgives,Nicolas Winding Refn,5/15/2018,90
5041,Only the Dead,"Bill Guttentag, Michael Ware",11/15/2018,76
5042,Open Season,"Roger Allers, Jill Culton",9/1/2019,86
5043,Operation Chromite,John H. Lee,1/15/2018,111
5044,Operation Mekong,Dante Lam,8/5/2017,124
5045,Operation Odessa,Tiller Russell,4/1/2020,93
5046,Operation Red Sea,Dante Lam,11/27/2018,139
5047,Operator,Logan Kibens,2/16/2017,91
5048,Opium and the Kung Fu Master,Chia Tang,8/16/2018,86
5049,Oru Vishsheshapetta Biryani Kissa,Kiran Narayanan,8/1/2018,122
5050,OtherLife,Ben C. Lucas,10/15/2017,96
5051,Ottaal,Jayaraj Rajasekharan Nair,3/15/2017,88
5052,Our Godfather,"Mark Franchetti, Andrew Meier",9/10/2019,93
5053,Our House,Anthony Scott Burns,6/1/2020,90
5054,Outlawed,"Adam Collins, Luke Radford",2/15/2019,102
5055,P,Paul Spurrier,5/31/2019,105
5056,P Se PM Tak,Kundan Shah,8/1/2018,117
5057,P.S. I Love You,Richard LaGravenese,4/1/2019,126
5058,Paathi,Chandran Narikode,7/1/2018,89
5059,Pablo Escobar: Angel or Demon?,Jorge Granier,3/23/2018,82
5060,Pahuyut Fighting Beat,Piti Jaturaphat,7/26/2018,82
5061,Paid in Full,Charles Stone III,11/1/2019,98
5062,Paint It Black,Amber Tamblyn,2/1/2018,96
5063,Painted Faces,Alex Law,8/16/2018,108
5064,Palio,Cosima Spender,6/30/2016,91
5065,Palm Trees in the Snow,Fernando González Molina,5/1/2016,163
5066,Panic Room,David Fincher,8/1/2019,112
5067,Papa the Great,Bhagyaraj,12/8/2017,137
5068,Paper Year,Rebecca Addelman,4/20/2019,89
5069,Paranormal Activity,Oren Peli,1/1/2020,86
5070,Pardes,Subhash Ghai,3/1/2018,187
5071,Pareeth Pandaari,Gafoor Y. Elliyaas,7/1/2018,109
5072,Paris Is Burning,Jennie Livingston,2/1/2017,77
5073,Passenger 57,Kevin Hooks,1/1/2021,84
5074,Patiala House,Nikhil Advani,10/22/2017,140
5075,Patient Seventeen,Jeremy Kenyon Lockyer Corbell,1/29/2018,68
5076,Patriot Games,Phillip Noyce,1/1/2020,117
5077,Patron Mutlu Son Istiyor,Kıvanç Baruönü,3/10/2017,105
5078,Paul Blart: Mall Cop,Steve Carr,11/1/2020,91
5079,Paulettante Veedu,Dileep Narayanan,7/1/2018,104
5080,Paying Guests,Paritosh Painter,7/1/2018,114
5081,Pee Mak,Banjong Pisanthanakun,9/1/2018,112
5082,Pee-wee's Playhouse: Christmas Special,"Paul Reubens, Wayne Orr",12/18/2014,48
5083,Pekak,Mohd Khairul Azri Bin Md Noor,8/25/2017,95
5084,Penelope,Mark Palansky,4/1/2019,89
5085,People You May Know,J.C. Falcón,2/28/2017,108
5086,Perfect Bid: The Contestant Who Knew Too Much,C.J. Wallis,4/30/2019,72
5087,Perfect Stranger,James Foley,1/1/2019,109
5088,Personal Shopper,Olivier Assayas,2/1/2019,105
5089,Peter and the Farm,Tony Stone,3/9/2017,92
5090,Peter Rabbit,Will Gluck,8/18/2018,95
5091,Phamous,Karan Lalit Butani,12/31/2019,108
5092,Phantom Boy,"Jean-Loup Felicioli, Alain Gagnol",10/1/2017,85
5093,Philadelphia,Jonathan Demme,7/1/2019,126
5094,Phir Se,"Ajay Bhuyan, Kunal Kohli",1/15/2018,118
5095,Phobia 2,"Banjong Pisanthanakun, Paween Purikitpanya, Songyos Sugmakanan, Parkpoom Wongpoom, Visute Poolvoralaks",9/5/2018,125
5096,Phone Swap,Kunle Afolayan,9/1/2019,112
5097,Phullu,Abhishek Saxena,12/31/2019,96
5098,Pick of the Litter,"Dana Nachman, Don Hardy Jr.",8/2/2020,81
5099,Pierre Jackson,Christopher Nolen,6/29/2019,81
5100,Pimpal,Gajendra Ahire,11/15/2018,92
5101,Pitaah,Mahesh Manjrekar,3/1/2018,127
5102,"Pizza, birra, faso","Israel Adrián Caetano, Bruno Stagnaro",3/15/2018,81
5103,"Plaire, aimer et courir vite",Christophe Honoré,7/13/2019,133
5104,Planet Hulk,Sam Liu,6/1/2020,81
5105,Planetarium,Rebecca Zlotowski,1/1/2018,108
5106,Platoon,Oliver Stone,11/1/2020,120
5107,Playing for Time,"Daniel Mann, Joseph Sargent",12/1/2017,149
5108,Playing Hard,Jean-Simon Chartier,4/5/2019,92
5109,Pope Francis: A Man of His Word,Wim Wenders,1/3/2019,96
5110,Popeye,Robert Altman,11/24/2019,114
5111,Porto,Gabe Klinger,4/16/2018,77
5112,Postcards from London,Steve McLean,2/19/2019,90
5113,Power Rangers Super Megaforce: The Legendary Battle (Extended),"Charlie Haskell, Koichi Sakamoto",1/1/2016,55
5114,Power Rangers: Megaforce: The Robo Knight Before Christmas,James Barr,1/1/2016,24
5115,Prague,Ashish R. Shukla,12/1/2017,106
5116,Prelude to War,Frank Capra,3/31/2017,52
5117,Premachi Goshta,Satish Rajwade,2/15/2018,127
5118,Prescription Thugs,"Chris Bell, Josh Alexander, Greg Young",4/15/2016,86
5119,Primal Fear,Gregory Hoblit,12/1/2019,131
5120,Prince Charming,Wong Jing,8/31/2018,93
5121,Princess Cyd,Stephen Cone,2/5/2018,97
5122,Professor Mack,Christopher Nolen,8/6/2019,84
5123,Prosecuting Evil: The Extraordinary World of Ben Ferencz,Barry Avrich,6/1/2019,83
5124,Pukar,Rajkumar Santoshi,3/1/2018,165
5125,Pulp Fiction,Quentin Tarantino,1/1/2019,154
5126,Punjab 1984,Anurag Singh,11/1/2017,158
5127,Pusher,Luis Prieto,12/27/2017,89
5128,Pyaar Ka Punchnama,Luv Ranjan,5/1/2017,149
5129,Q Ball,Michael Tolajian,3/11/2020,96
5130,Quantum of Solace,Marc Forster,8/31/2020,106
5131,Queen of the Desert,Werner Herzog,4/6/2019,128
5132,R.L. Stine's Mostly Ghostly,Richard Correll,8/1/2018,98
5133,Race to Witch Mountain,Andy Fickman,7/1/2019,99
5134,Rachel Getting Married,Jonathan Demme,9/1/2019,113
5135,Radical: the Controversial Saga of Dada Figueiredo,Raphael Erichsen,4/12/2017,71
5136,Radiopetti,Hari Viswanath,1/1/2017,83
5137,Raging Bull,Martin Scorsese,10/1/2019,129
5138,Rahasya,Manish Gupta,3/1/2018,117
5139,Raiders!: The Story of the Greatest Fan Film Ever Made,"Jeremy Coon, Tim Skousen",9/16/2016,93
5140,Railroad Tigers,Ding Sheng,8/19/2017,124
5141,Raja Hindustani,Dharmesh Darshan,5/1/2017,177
5142,Rajnigandha,Basu Chatterjee,12/31/2019,104
5143,Ralph Breaks the Internet: Wreck-It Ralph 2,"Phil Johnston, Rich Moore",6/11/2019,113
5144,Ram Teri Ganga Maili,Raj Kapoor,12/31/2019,178
5145,Ramen Shop,Eric Khoo,7/31/2019,90
5146,Ramji Londonwaley,Sanjay Dayma,12/31/2019,154
5147,Rampant,Kim Sung-hoon,5/26/2019,122
5148,Ranbhool,Girish Joshi,3/15/2018,115
5149,Rangreza,Amir Mohiuddin,8/1/2018,126
5150,Rats,Morgan Spurlock,12/16/2016,88
5151,Reaction,Husam El-Gohari,6/20/2019,99
5152,Ready,Anees Bazmee,10/22/2017,144
5153,Rebel Without a Cause,Nicholas Ray,11/1/2019,111
5154,Recall,Michael James Regan,6/25/2019,73
5155,Red Christmas,Craig Anderson,12/11/2017,81
5156,Red Dawn,John Milius,12/31/2019,114
5157,Red Oleanders Raktokarobi,Amitava Bhattacharya,9/15/2018,112
5158,Red Trees,Marina Willer,3/24/2018,80
5159,Refugee,"Clementine Malpas, Leslie Knott",3/10/2017,24
5160,Regatta,Mohamed Samy,5/9/2019,100
5161,Reincarnated,Andy Capper,6/13/2016,96
5162,Rembat,Shamyl Othman,8/21/2017,88
5163,Remember,Atom Egoyan,7/26/2018,95
5164,Remember Me,Allen Coulter,8/1/2020,112
5165,Rememory,Mark Palansky,6/1/2020,112
5166,Resident Evil: Afterlife,Paul W.S. Anderson,1/1/2020,97
5167,Residente,René Pérez Joglar,1/1/2018,97
5168,Restless Creature: Wendy Whelan,"Linda Saffire, Adam Schlesinger",9/26/2017,94
5169,Return To The 36th Chamber,Chia-Liang Liu,8/16/2018,97
5170,Revelations,Vijay Jayapal,3/1/2017,118
5171,Revenge of the Green Dragons,"Andrew Lau Wai-Keung, Andrew Loo",7/21/2018,95
5172,Revolutionary Road,Sam Mendes,11/1/2019,120
5173,Rezeta,Fernando Frías De La Parra,12/3/2016,84
5174,Righteous Kill,Jon Avnet,6/1/2019,101
5175,Ringan,Makarand Mane,5/1/2018,103
5176,Rise of the Zombie,"Devaki Singh, Luke Kenny",12/15/2017,83
5177,Rivaaz,Ashok Nanda,11/1/2017,107
5178,Road to Sangam,Amit Rai,12/31/2019,136
5179,Road to Yesterday,Ishaya Bako,7/1/2016,96
5180,Roberto Saviano: Writing Under Police Protection,Pierfrancesco Diliberto,5/1/2018,45
5181,Robin Hood: The Rebellion,Nicholas Winter,5/1/2019,92
5182,Rocky,John G. Avildsen,8/1/2019,120
5183,Rocky II,Sylvester Stallone,8/1/2019,119
5184,Rocky III,Sylvester Stallone,8/1/2019,100
5185,Rocky IV,Sylvester Stallone,8/1/2019,92
5186,Rocky V,John G. Avildsen,8/1/2019,104
5187,Roger Corman's Death Race 2050,G.J. Echternkamp,1/17/2017,93
5188,Roh's Beauty,Sameh Abdulaziz,4/19/2019,98
5189,Roll Red Roll,Nancy Schwartzman,8/8/2019,80
5190,Rolling Papers,Mitch Dickman,9/8/2017,79
5191,Romeo Ranjha,Navaniat Singh,11/1/2017,122
5192,Room,Lenny Abrahamson,7/19/2018,118
5193,Room for Rent,Matthew Atkinson,3/1/2019,89
5194,Room on the Broom,"Max Lang, Jani Lachauer",7/1/2019,26
5195,Roots,Shweta Basu Prasad,11/1/2017,62
5196,Rosemary's Baby,Roman Polanski,11/1/2019,137
5197,Rounders,John Dahl,11/1/2019,121
5198,Rukh,Atanu Mukherjee,4/1/2018,103
5199,Rumble,R. Ellis Frazier,9/15/2017,92
5200,Rumble in the Bronx,Stanley Tong,11/1/2019,89
5201,Rumor Has It,Rob Reiner,8/1/2019,97
5202,Run,Jeeva,3/1/2018,134
5203,Runaway Bride,Garry Marshall,12/1/2020,116
5204,Running for Grace,David L. Cunningham,6/19/2019,110
5205,Running Out Of Time,Chris Stokes,8/1/2019,88
5206,Russell Madness,Robert Vince,5/10/2015,93
5207,Russell Peters: Notorious,Dave Higby,10/14/2013,72
5208,Rustom,Dharmendra Suresh Desai,1/6/2017,141
5209,S Is for Stanley,Alex Infascelli,6/15/2017,82
5210,S.W.A.T.,Clark Johnson,1/1/2021,117
5211,Saath Saath,Raman Kumar,12/31/2019,118
5212,Sacro GRA,Gianfranco Rosi,3/21/2017,91
5213,Sadece Sen,Hakan Yonat,3/10/2017,105
5214,Sadie's Last Days on Earth,Michael Seater,8/22/2017,94
5215,Sadma,Balu Mahendra,12/31/2019,137
5216,Saeed Mirza: The Leftist Sufi,"Kireet Khurana, Padmakumar Narasimhamurthy",5/1/2017,61
5217,Safety Not Guaranteed,Colin Trevorrow,8/13/2020,86
5218,Saheb Bibi Golaam,Pratim D. Gupta,1/1/2017,118
5219,Sairat,Nagraj Manjule,4/1/2018,173
5220,Sakhi,Sanjay Soorkar,2/15/2018,152
5221,Salem: His Sister's Father,Mohamed Hamdy,6/22/2019,99
5222,Samantaral,Partha Chakraborty,9/15/2018,110
5223,Samarppanam,K. Gopinathan,3/1/2018,116
5224,Sameer Abu Alneel,Amr Arafa,6/6/2019,107
5225,Samson,"Bruce MacDonald, Gabriel Sabloff",12/14/2018,109
5226,Samudri Lootere,Anirban Majumder,6/18/2019,65
5227,San Pietro,John Huston,3/31/2017,32
5228,Sanai Choughade,Rajeev Patil,1/1/2018,122
5229,Sangam,Raj Kapoor,12/31/2019,228
5230,Santa Claws,Glenn Miller,11/17/2017,86
5231,Santa's Apprentice,Luc Vinciguerra,12/20/2015,72
5232,Sarah's Key,Gilles Paquet-Brenner,9/21/2019,102
5233,Sardaar ji,Rohit Jugraj,12/1/2017,140
5234,Sardaarji 2,Rohit Jugraj,10/15/2017,145
5235,Sarivar Sari,Gajendra Ahire,2/15/2018,126
5236,Sarvopari Palakkaran,Venugopan,7/1/2018,133
5237,Sat Sri Akal,Kamal Sahani,1/30/2019,141
5238,Satan & Adam,V. Scott Balcerek,6/1/2019,78
5239,Satrangi Re,Aditya Sarpotdar,3/15/2018,150
5240,Satte Pe Satta,Raj N. Sippy,12/31/2019,153
5241,Saturday Church,Damon Cardasis,10/6/2020,83
5242,Savage Dog,Jesse V. Johnson,11/1/2017,95
5243,Savage Raghda,Mahmoud Karim,6/13/2019,93
5244,Saving Mr. Banks,John Lee Hancock,3/2/2019,126
5245,Saving Zoë,Jeffrey G. Hunt,1/15/2020,95
5246,Say When,Lynn Shelton,7/19/2018,99
5247,Scales: Mermaids Are Real,Kevan Peterson,1/23/2020,93
5248,Scandal in Sorrento,Dino Risi,11/13/2020,93
5249,Scary Movie,Keenen Ivory Wayans,1/1/2020,88
5250,Scary Movie 5,Malcolm D. Lee,8/12/2020,88
5251,Schindler's List,Steven Spielberg,4/1/2018,195
5252,School Daze,Spike Lee,11/1/2020,120
5253,Scooby-Doo on Zombie Island,"Hiroshi Aoyama, Kazumi Fukushima, Jim Stenstrum",12/15/2019,77
5254,Scott Pilgrim vs. the World,Edgar Wright,9/16/2018,112
5255,Scream 2,Wes Craven,10/1/2019,121
5256,Scream 3,Wes Craven,7/1/2019,117
5257,Seal Team Six: The Raid on Osama Bin Laden,John Stockwell,1/1/2020,90
5258,Searching for Bobby Fischer,Steven Zaillian,12/7/2020,110
5259,Searching for Sugar Man,Malik Bendjelloul,12/1/2019,86
5260,Season of the Witch,Dominic Sena,4/26/2019,95
5261,Secret,Jay Chou,7/1/2018,101
5262,Secret in Their Eyes,Billy Ray,4/1/2018,111
5263,Secrets of Althorp - The Spencers,Kasia Uscinska,4/22/2017,54
5264,Secrets of Chatsworth,Susannah Ward,2/22/2017,54
5265,Secrets of Henry VIII's Palace: Hampton Court,Sam Taplin,2/22/2017,54
5266,Secrets of Her Majesty's Secret Service,Kasia Uscinska,2/22/2017,55
5267,Secrets of Highclere Castle,Vicky Matthews,2/22/2017,54
5268,Secrets of Scotland Yard,Susannah Ward,4/22/2017,55
5269,Secrets of Selfridges,Sam Taplin,4/22/2017,55
5270,Secrets of the Tower of London,Vicky Matthews,2/22/2017,55
5271,Secrets of Underground London,"Vicky Matthews, Gareth Sacala",4/22/2017,55
5272,Secrets of Westminster,Louise Wardle,4/22/2017,55
5273,Sen Kimsin?,Ozan Açıktan,3/10/2017,102
5274,Senna,Asif Kapadia,10/1/2019,106
5275,"Septiembre, un llanto en silencio",Kenneth Müller,3/10/2018,69
5276,Set Up,Mike Gunther,1/10/2020,85
5277,Sex and the City 2,Michael Patrick King,1/1/2021,146
5278,Sex and the City: The Movie,Michael Patrick King,1/1/2021,145
5279,Sex Doll,Sylvie Verheyde,7/10/2017,103
5280,"Sexo, Pudor y Lagrimas",Antonio Serrano,12/15/2017,111
5281,SGT. Will Gardner,Max Martini,5/19/2019,125
5282,Shahanpan Dega Deva,Sudesh Manjrekar,1/1/2018,115
5283,Shakti: The Power,Krishna Vamshi,3/1/2018,168
5284,Shanghai,Dibakar Banerjee,3/1/2018,109
5285,Shararat,Gurudev Bhalla,3/1/2018,148
5286,Shark Busters,Herman Yau,8/16/2018,92
5287,Shark Night,David R. Ellis,11/2/2019,91
5288,Shaurya: It Takes Courage to Make Right... Right,Samar Khan,3/1/2018,135
5289,Shelter,"Måns Mårlind, Björn Stein",12/29/2017,112
5290,Sherlock Holmes,Guy Ritchie,1/1/2021,128
5291,Shiva,Ram Gopal Varma,12/31/2019,168
5292,Shopkins: Chef Club,Raymond McGrath,11/15/2018,45
5293,Shopkins: Wild,"Adele K. Thomas, Richard Bailey",11/15/2018,75
5294,Shopkins: World Vacation,Richard Bailey,11/15/2018,71
5295,Shorgul,"Jitendra Tiwari, Pranav Singh",10/30/2018,122
5296,Short Term 12,Destin Daniel Cretton,7/18/2019,97
5297,Shorts,Robert Rodriguez,7/1/2019,89
5298,SHOT! The Psycho-Spiritual Mantra of Rock,Barney Clay,8/10/2017,98
5299,Shuddhi,Adarsh Eshwarappa,3/1/2018,115
5300,Shutter,"Banjong Pisanthanakun, Parkpoom Wongpoom",9/5/2018,96
5301,Sicilian Ghost Story,"Fabio Grassadonia, Antonio Piazza",7/6/2019,119
5302,Siddhant,Vivek Wagh,10/30/2018,105
5303,Silencer,Timothy Woodward Jr.,12/3/2018,88
5304,Silent Hill: Revelation,M.J. Bassett,12/13/2019,94
5305,Silicon Cowboys,Jason Cohen,4/1/2017,77
5306,Singh Saab the Great,Anil Sharma,7/15/2017,143
5307,Single,Raditya Dika,9/28/2018,127
5308,Singularity,Robert Kouba,6/1/2018,92
5309,Sinister Circle,Dorian Fernández-Moris,10/1/2019,87
5310,Siren,Gregg Bishop,1/1/2020,83
5311,Sister Code,Corey Grant,2/14/2016,95
5312,Skin Trade,Ekachai Uekrongtham,12/17/2018,96
5313,Skiptrace,Renny Harlin,7/4/2019,107
5314,Sky on Fire,Ringo Lam,8/5/2017,100
5315,Skydancers,Fredric Lean,6/27/2018,49
5316,Skyline,"Colin Strause, Greg Strause",1/16/2019,94
5317,Sleeping with Other People,Leslye Headland,10/2/2017,101
5318,Sleepover,Joe Nussbaum,3/1/2020,89
5319,Sling Blade,Billy Bob Thornton,11/1/2019,135
5320,Sliver,Phillip Noyce,1/1/2020,107
5321,Slow West,John Maclean,7/26/2018,84
5322,Small Soldiers,Joe Dante,6/1/2019,110
5323,Smart People,Noam Murro,7/12/2019,95
5324,SMOSH: The Movie,Alex Winter,9/22/2015,83
5325,Sniper: Special Ops,Fred Olen Ray,1/10/2020,86
5326,Socha Na Tha,Imtiaz Ali,7/1/2018,137
5327,Social Animals,Jonathan Ignatius Green,3/19/2019,87
5328,Soekarno,Hanung Bramantyo,1/5/2019,142
5329,Solo Con Tu Pareja,Alfonso Cuarón,9/1/2018,94
5330,Solo: A Star Wars Story,Ron Howard,1/9/2019,135
5331,Solo: A Star Wars Story (Spanish Version),Ron Howard,1/9/2019,135
5332,Solomon Kane,Michael J. Bassett,2/15/2018,104
5333,Some Freaks,Ian MacAllister-McDonald,12/18/2017,97
5334,Something's Gotta Give,Nancy Meyers,8/1/2019,128
5335,Son of a Gun,Julius Avery,7/19/2018,109
5336,Sons of Ben,Jeffrey C. Bell,12/10/2016,73
5337,Soul Surfer,Sean McNamara,5/17/2020,106
5338,Soul to Keep,"David Allensworth, Monière",7/1/2019,94
5339,Sour Grapes,"Jerry Rothwell, Reuben Atlas",11/18/2016,85
5340,Sparkle,Sam O'Steen,11/1/2019,98
5341,Speech & Debate,Dan Harris,7/6/2017,96
5342,Speed Is My Need,Mark Sloper,1/9/2020,75
5343,Spider-Man 3,Sam Raimi,11/1/2019,139
5344,Spider-Man: Into the Spider-Verse,"Peter Ramsey, Rodney Rothman, Bob Persichetti",6/26/2019,117
5345,Spitfire: The Plane that Saved the World,"David Fairhead, Anthony Palmer",11/1/2019,95
5346,Spotlight,Tom McCarthy,7/22/2020,129
5347,Spring Breakers,Harmony Korine,1/10/2021,94
5348,Sprinter,Storm Saulter,4/15/2020,112
5349,Spy Kids,Robert Rodriguez,4/1/2019,88
5350,Spy Kids 2: The Island of Lost Dreams,Robert Rodriguez,3/8/2019,100
5351,Spy Kids 3: Game Over,Robert Rodriguez,4/1/2019,83
5352,Spy Time,Javier Ruiz Caldera,6/1/2016,93
5353,St. Agatha,Darren Lynn Bousman,8/8/2019,103
5354,Staged Killer,Christopher Ray,6/28/2019,88
5355,Standoff,Adam Alleca,12/11/2018,86
5356,Star Men,Alison E. Rose,2/5/2017,88
5357,Star Wars: Episode VIII: The Last Jedi,Rian Johnson,6/26/2018,152
5358,Starred Up,David Mackenzie,8/29/2019,106
5359,Stealing History,"Ola Flyum, David Hebditch",7/1/2016,52
5360,Step Brothers,Adam McKay,11/1/2019,98
5361,Step Outside,Wael Ihsan,6/6/2019,89
5362,Stephanie,Akiva Goldsman,9/1/2018,86
5363,Sthaniya Sambaad,"Arjun Gourisaria, Moinak Biswas",3/15/2018,106
5364,Still,"Chatchai Katenut, Manussa Vorasingha, Tanwarin Sukkhapisit, Poj Arnon",9/14/2018,100
5365,Stink!,Jon J. Whelan,11/1/2018,91
5366,Stonehearst Asylum,Brad Anderson,9/8/2017,113
5367,Stop at Nothing: The Lance Armstrong Story,Alex Holmes,2/15/2015,100
5368,Story of an Egg,Raj B. Shetty,10/15/2017,132
5369,Straight Up,James Sweeney,6/26/2020,96
5370,Strange but True,Rowan Athale,8/30/2020,96
5371,Stranger than Fiction,Marc Forster,10/1/2020,113
5372,Strictly Ballroom,Baz Luhrmann,1/1/2020,95
5373,Strike a Pose,"Ester Gould, Reijer Zwaan",4/7/2017,85
5374,Stripes,Ivan Reitman,9/1/2019,106
5375,Striptease,Andrew Bergman,1/1/2021,117
5376,Stronger Than the World,Afonso Poyart,2/11/2017,123
5377,Stuart Little 2,Rob Minkoff,1/1/2020,78
5378,Submission,J.M. Berrios,11/11/2019,95
5379,Suburra,Stefano Sollima,10/14/2015,135
5380,Suckseed,Chayanop Boonprakob,9/5/2018,130
5381,Sudani from Nigeria,Zakariya,8/1/2018,115
5382,Suicide (Hitabdut),Benny Fredman,7/1/2016,114
5383,Suite Française,Saul Dibb,6/5/2017,107
5384,Summer Night,Joseph Cross,3/19/2020,93
5385,Summer of '92,Kasper Barfoed,7/10/2016,94
5386,Sunrise,Partho Sen-Gupta,3/15/2017,85
5387,Super Bheem Bana Vajraveer,Sumit Das,6/18/2019,63
5388,Super Dark Times,Kevin Phillips,1/1/2018,104
5389,Super Nani,Indra Kumar,3/1/2018,127
5390,Superbad,Greg Mottola,1/1/2021,113
5391,Superfly,Gordon Parks,11/1/2019,91
5392,Superman Returns,Bryan Singer,10/1/2019,154
5393,Superstar,Bruce McCulloch,11/20/2019,82
5394,Surat Dari Praha,Angga Dwimas Sasongko,10/9/2018,98
5395,Survivors Guide to Prison,Matthew Cooke,5/24/2018,103
5396,Susanne Bartsch: On Top,"Anthony Caronna, Alexander Smith",12/10/2018,86
5397,Sustainable,Matt Wechsler,3/1/2017,92
5398,Swami,Basu Chatterjee,12/31/2019,123
5399,Sweeney Todd: The Demon Barber of Fleet Street,Tim Burton,1/1/2020,116
5400,Sweet Virginia,Jamie M. Dagg,12/1/2019,93
5401,Swiss Army Man,"Dan Kwan, Daniel Scheinert",1/30/2019,97
5402,Sword Master,Derek Yee,6/10/2017,108
5403,Sword Masters: Two Champions of Shaolin,Cheh Chang,8/16/2018,101
5404,Taal,Subhash Ghai,3/1/2018,177
5405,Tahaan,Santosh Sivan,7/15/2018,95
5406,Take Me Home Tonight,Michael Dowse,5/16/2019,97
5407,Tamanchey,Navneet Behal,10/15/2017,111
5408,Tarif de nuit,Julien Seri,3/1/2018,81
5409,Tarzan,"Chris Buck, Kevin Lima",6/23/2018,89
5410,Tarzan 2,Brian Smith,6/23/2017,72
5411,Tattah,Sameh Abdulaziz,5/9/2019,112
5412,Tayo the Little Bus Movie: Mission Ace,Ryu Jung-woo,7/1/2019,48
5413,Teach Us All,Sonia Lowman,9/25/2017,81
5414,Teen Patti,Leena Yadav,3/1/2018,137
5415,Teenage Cocktail,John Carchietta,1/15/2017,89
5416,Teenage Mutant Ninja Turtles,Kevin Munroe,5/1/2019,87
5417,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Michael Pressman,1/1/2020,88
5418,Teenage Mutant Ninja Turtles: The Movie,Steve Barron,1/1/2020,94
5419,Tees Maar Khan,Farah Khan,8/2/2018,125
5420,Tellur Aliens,Einar Gabbassov,12/1/2016,67
5421,Temporada de Caza,Natalia Garagiola,7/15/2018,108
5422,Ten Years,"Jevons Au, Zune Kwok, Chow Kwun-wai, Ng Ka-Leung, Wong Fei-Pang",2/12/2019,102
5423,Terminator 3: Rise of the Machines,Jonathan Mostow,1/1/2020,109
5424,Terminator Salvation,McG,1/1/2020,115
5425,Terra,"Yann Arthus-Bertrand, Michael Pitiot",5/1/2016,98
5426,Terrifier,Damien Leone,9/1/2018,84
5427,Teshan,Sukhbir Singh,10/15/2017,133
5428,Tezz,Priyadarshan,12/1/2017,121
5429,The 24 Hour War,"Nate Adams, Adam Carolla",11/15/2019,100
5430,The 4th Company,"Mitzi Vanessa Arreola, Amir Galvan Cervera",4/6/2018,117
5431,The Accountant of Auschwitz,Matthew Shoychet,7/1/2019,78
5432,The Adderall Diaries,Pamela Romanowsky,7/15/2018,87
5433,The Adventure Club,Geoff Anderson,5/10/2017,88
5434,The Adventures of Sharkboy and Lavagirl,Robert Rodriguez,12/2/2020,93
5435,The Adventures of Tintin,Steven Spielberg,11/20/2019,107
5436,The Aerial,Esteban Sapir,4/1/2018,99
5437,The Age of Shadows,Jee-woon Kim,1/1/2018,140
5438,The American President,Rob Reiner,1/1/2021,113
5439,The Amityville Horror,Andrew Douglas,1/1/2020,89
5440,The Angry Birds Movie 2,"Thurop Van Orman, John Rice",2/27/2020,97
5441,The Animal People,"Denis Hennelly, Casey Suchan",3/11/2020,97
5442,The Ant's Scream,Sameh Abdulaziz,6/13/2019,108
5443,The Apostate,Federico Veiroj,5/10/2017,80
5444,The Art of the Steal,Jonathan Sobol,12/8/2018,90
5445,The Art of War,Christian Duguay,7/1/2020,117
5446,The Assignment,Walter Hill,3/15/2020,95
5447,The Autopsy of Jane Doe,André Øvredal,12/30/2018,86
5448,The Bachelors,Kurt Voelker,2/21/2018,100
5449,The Bad Education Movie,Elliot Hegarty,12/15/2018,87
5450,The Bad Kids,"Keith Fulton, Louis Pepe",4/1/2017,101
5451,The Bare-Footed Kid,Johnnie To,8/16/2018,83
5452,The Basement,"Brian M. Conley, Nathan Ives",4/9/2019,89
5453,The Battle of Midway,John Ford,3/31/2017,18
5454,The Bill Murray Stories: Life Lessons Learned From a Mythical Man,Tommy Avallone,12/31/2018,72
5455,The Black Room,Rolfe Kanefsky,8/7/2017,95
5456,The Blackcoat's Daughter,Osgood Perkins,5/18/2019,95
5457,The Bleeder,Philippe Falardeau,3/29/2019,98
5458,The Bomb,"Kevin Ford, Smriti Keshari, Eric Schlosser",8/1/2017,59
